ts_code,symbol,name,area,industry,fullname,market,exchange,list_status,list_date
301128.SZ,301128,强瑞技术,深圳,专用机械,深圳市强瑞精密技术股份有限公司,创业板,SZSE,L,2021-11-10
301129.SZ,301129,瑞纳智能,安徽,电器仪表,瑞纳智能设备股份有限公司,创业板,SZSE,L,2021-11-02
301130.SZ,301130,西点药业,吉林,化学制药,吉林省西点药业科技发展股份有限公司,创业板,SZSE,L,2022-02-23
301131.SZ,301131,聚赛龙,广东,塑料,广州市聚赛龙工程塑料股份有限公司,创业板,SZSE,L,2022-03-14
301132.SZ,301132,满坤科技,江西,元器件,吉安满坤科技股份有限公司,创业板,SZSE,L,2022-08-10
301133.SZ,301133,金钟股份,广东,汽车配件,广州市金钟汽车零件股份有限公司,创业板,SZSE,L,2021-11-26
301135.SZ,301135,瑞德智能,广东,元器件,广东瑞德智能科技股份有限公司,创业板,SZSE,L,2022-04-12
301136.SZ,301136,招标股份,福建,建筑工程,福建省招标股份有限公司,创业板,SZSE,L,2022-01-11
301137.SZ,301137,哈焊华通,江苏,机械基件,哈焊所华通(常州)焊业股份有限公司,创业板,SZSE,L,2022-03-22
301138.SZ,301138,华研精机,广东,专用机械,广州华研精密机械股份有限公司,创业板,SZSE,L,2021-12-15
301139.SZ,301139,元道通信,新疆,通信设备,元道通信股份有限公司,创业板,SZSE,L,2022-07-08
301141.SZ,301141,中科磁业,浙江,矿物制品,浙江中科磁业股份有限公司,创业板,SZSE,L,2023-04-03
301148.SZ,301148,嘉戎技术,福建,环境保护,厦门嘉戎技术股份有限公司,创业板,SZSE,L,2022-04-21
301149.SZ,301149,隆华新材,山东,化工原料,山东隆华新材料股份有限公司,创业板,SZSE,L,2021-11-10
301150.SZ,301150,中一科技,湖北,电气设备,湖北中一科技股份有限公司,创业板,SZSE,L,2022-04-21
301151.SZ,301151,冠龙节能,上海,机械基件,上海冠龙阀门节能设备股份有限公司,创业板,SZSE,L,2022-04-11
301152.SZ,301152,天力锂能,河南,小金属,新乡天力锂能股份有限公司,创业板,SZSE,L,2022-08-29
301153.SZ,301153,中科江南,北京,软件服务,北京中科江南信息技术股份有限公司,创业板,SZSE,L,2022-05-18
301155.SZ,301155,海力风电,江苏,电气设备,江苏海力风电设备科技股份有限公司,创业板,SZSE,L,2021-11-24
301156.SZ,301156,美农生物,上海,饲料,上海美农生物科技股份有限公司,创业板,SZSE,L,2022-06-17
301157.SZ,301157,华塑科技,浙江,电气设备,杭州华塑科技股份有限公司,创业板,SZSE,L,2023-03-09
301158.SZ,301158,德石股份,山东,专用机械,德州联合石油科技股份有限公司,创业板,SZSE,L,2022-01-17
301159.SZ,301159,三维天地,北京,软件服务,北京三维天地科技股份有限公司,创业板,SZSE,L,2022-01-07
301160.SZ,301160,翔楼新材,江苏,机械基件,苏州翔楼新材料股份有限公司,创业板,SZSE,L,2022-06-06
301161.SZ,301161,唯万密封,上海,工程机械,上海唯万密封科技股份有限公司,创业板,SZSE,L,2022-09-14
301162.SZ,301162,国能日新,北京,软件服务,国能日新科技股份有限公司,创业板,SZSE,L,2022-04-29
301163.SZ,301163,宏德股份,江苏,机械基件,江苏宏德特种部件股份有限公司,创业板,SZSE,L,2022-04-19
301165.SZ,301165,锐捷网络,福建,通信设备,锐捷网络股份有限公司,创业板,SZSE,L,2022-11-21
301166.SZ,301166,优宁维,上海,医药商业,上海优宁维生物科技股份有限公司,创业板,SZSE,L,2021-12-28
301167.SZ,301167,建研设计,安徽,建筑工程,安徽省建筑设计研究总院股份有限公司,创业板,SZSE,L,2021-12-06
301168.SZ,301168,通灵股份,江苏,电气设备,江苏通灵电器股份有限公司,创业板,SZSE,L,2021-12-10
301169.SZ,301169,零点有数,北京,文教休闲,北京零点有数数据科技股份有限公司,创业板,SZSE,L,2021-11-03
301170.SZ,301170,锡南科技,江苏,汽车配件,无锡锡南科技股份有限公司,创业板,SZSE,L,2023-06-27
301171.SZ,301171,易点天下,陕西,互联网,易点天下网络科技股份有限公司,创业板,SZSE,L,2022-08-19
301172.SZ,301172,君逸数码,四川,软件服务,四川君逸数码科技股份有限公司,创业板,SZSE,L,2023-07-26
301175.SZ,301175,中科环保,北京,环境保护,北京中科润宇环保科技股份有限公司,创业板,SZSE,L,2022-07-08
301176.SZ,301176,逸豪新材,江西,元器件,赣州逸豪新材料股份有限公司,创业板,SZSE,L,2022-09-28
301177.SZ,301177,迪阿股份,深圳,服饰,迪阿股份有限公司,创业板,SZSE,L,2021-12-15
301178.SZ,301178,天亿马,广东,软件服务,广东天亿马信息产业股份有限公司,创业板,SZSE,L,2021-11-12
301179.SZ,301179,泽宇智能,江苏,软件服务,江苏泽宇智能电力股份有限公司,创业板,SZSE,L,2021-12-08
301180.SZ,301180,万祥科技,江苏,元器件,苏州万祥科技股份有限公司,创业板,SZSE,L,2021-11-16
301181.SZ,301181,标榜股份,江苏,汽车配件,江阴标榜汽车部件股份有限公司,创业板,SZSE,L,2022-02-21
301182.SZ,301182,凯旺科技,河南,元器件,河南凯旺电子科技股份有限公司,创业板,SZSE,L,2021-12-23
301183.SZ,301183,东田微,湖北,元器件,湖北东田微科技股份有限公司,创业板,SZSE,L,2022-05-24
301185.SZ,301185,鸥玛软件,山东,软件服务,山东山大鸥玛软件股份有限公司,创业板,SZSE,L,2021-11-19
301186.SZ,301186,超达装备,江苏,专用机械,南通超达装备股份有限公司,创业板,SZSE,L,2021-12-23
301187.SZ,301187,欧圣电气,江苏,家用电器,苏州欧圣电气股份有限公司,创业板,SZSE,L,2022-04-22
301188.SZ,301188,力诺特玻,山东,玻璃,山东力诺特种玻璃股份有限公司,创业板,SZSE,L,2021-11-11
301189.SZ,301189,奥尼电子,深圳,IT设备,深圳奥尼电子股份有限公司,创业板,SZSE,L,2021-12-28
301190.SZ,301190,善水科技,江西,染料涂料,九江善水科技股份有限公司,创业板,SZSE,L,2021-12-24
301191.SZ,301191,菲菱科思,深圳,通信设备,深圳市菲菱科思通信技术股份有限公司,创业板,SZSE,L,2022-05-26
301192.SZ,301192,泰祥股份,湖北,汽车配件,十堰市泰祥实业股份有限公司,创业板,SZSE,L,2022-08-11
301193.SZ,301193,家联科技,浙江,家居用品,宁波家联科技股份有限公司,创业板,SZSE,L,2021-12-09
301195.SZ,301195,北路智控,江苏,软件服务,南京北路智控科技股份有限公司,创业板,SZSE,L,2022-08-01
301196.SZ,301196,唯科科技,福建,专用机械,厦门唯科模塑科技股份有限公司,创业板,SZSE,L,2022-01-11
301197.SZ,301197,工大科雅,河北,软件服务,河北工大科雅能源科技股份有限公司,创业板,SZSE,L,2022-08-08
301198.SZ,301198,喜悦智行,浙江,塑料,宁波喜悦智行科技股份有限公司,创业板,SZSE,L,2021-12-02
301199.SZ,301199,迈赫股份,山东,专用机械,迈赫机器人自动化股份有限公司,创业板,SZSE,L,2021-12-07
301200.SZ,301200,大族数控,深圳,专用机械,深圳市大族数控科技股份有限公司,创业板,SZSE,L,2022-02-28
301201.SZ,301201,诚达药业,浙江,生物制药,诚达药业股份有限公司,创业板,SZSE,L,2022-01-20
301202.SZ,301202,朗威股份,江苏,机械基件,苏州朗威电子机械股份有限公司,创业板,SZSE,L,2023-07-05
301203.SZ,301203,国泰环保,浙江,环境保护,杭州国泰环保科技股份有限公司,创业板,SZSE,L,2023-04-04
301205.SZ,301205,联特科技,湖北,通信设备,武汉联特科技股份有限公司,创业板,SZSE,L,2022-09-13
301206.SZ,301206,三元生物,山东,食品,山东三元生物科技股份有限公司,创业板,SZSE,L,2022-02-10
301207.SZ,301207,华兰疫苗,河南,生物制药,华兰生物疫苗股份有限公司,创业板,SZSE,L,2022-02-18
301208.SZ,301208,中亦科技,北京,软件服务,北京中亦安图科技股份有限公司,创业板,SZSE,L,2022-07-07
301209.SZ,301209,联合化学,山东,染料涂料,龙口联合化学股份有限公司,创业板,SZSE,L,2022-08-25
301210.SZ,301210,金杨股份,江苏,电气设备,无锡市金杨新材料股份有限公司,创业板,SZSE,L,2023-06-30
301211.SZ,301211,亨迪药业,湖北,化学制药,湖北亨迪药业股份有限公司,创业板,SZSE,L,2021-12-22
301212.SZ,301212,联盛化学,浙江,化工原料,浙江联盛化学股份有限公司,创业板,SZSE,L,2022-04-19
301213.SZ,301213,观想科技,四川,软件服务,四川观想科技股份有限公司,创业板,SZSE,L,2021-12-06
301215.SZ,301215,中汽股份,江苏,汽车服务,中汽研汽车试验场股份有限公司,创业板,SZSE,L,2022-03-08
301216.SZ,301216,万凯新材,浙江,化工原料,万凯新材料股份有限公司,创业板,SZSE,L,2022-03-29
301217.SZ,301217,铜冠铜箔,安徽,元器件,安徽铜冠铜箔集团股份有限公司,创业板,SZSE,L,2022-01-27
301218.SZ,301218,华是科技,浙江,软件服务,浙江华是科技股份有限公司,创业板,SZSE,L,2022-03-07
301219.SZ,301219,腾远钴业,江西,小金属,赣州腾远钴业新材料股份有限公司,创业板,SZSE,L,2022-03-17
301220.SZ,301220,亚香股份,江苏,化工原料,昆山亚香香料股份有限公司,创业板,SZSE,L,2022-06-22
301221.SZ,301221,光庭信息,湖北,软件服务,武汉光庭信息技术股份有限公司,创业板,SZSE,L,2021-12-22
301222.SZ,301222,浙江恒威,浙江,电气设备,浙江恒威电池股份有限公司,创业板,SZSE,L,2022-03-09
301223.SZ,301223,中荣股份,广东,广告包装,中荣印刷集团股份有限公司,创业板,SZSE,L,2022-10-26
301225.SZ,301225,恒勃股份,浙江,汽车配件,恒勃控股股份有限公司,创业板,SZSE,L,2023-06-16
301226.SZ,301226,祥明智能,江苏,电气设备,常州祥明智能动力股份有限公司,创业板,SZSE,L,2022-03-25
301227.SZ,301227,森鹰窗业,黑龙江,家居用品,哈尔滨森鹰窗业股份有限公司,创业板,SZSE,L,2022-09-26
301228.SZ,301228,实朴检测,上海,电器仪表,实朴检测技术(上海)股份有限公司,创业板,SZSE,L,2022-01-28
301229.SZ,301229,纽泰格,江苏,汽车配件,江苏纽泰格科技集团股份有限公司,创业板,SZSE,L,2022-02-22
301230.SZ,301230,泓博医药,上海,生物制药,上海泓博智源医药股份有限公司,创业板,SZSE,L,2022-11-01
301231.SZ,301231,荣信文化,陕西,出版业,荣信教育文化产业发展股份有限公司,创业板,SZSE,L,2022-09-08
301232.SZ,301232,飞沃科技,湖南,机械基件,湖南飞沃新能源科技股份有限公司,创业板,SZSE,L,2023-06-15
301233.SZ,301233,盛帮股份,四川,汽车配件,成都盛帮密封件股份有限公司,创业板,SZSE,L,2022-07-06
301234.SZ,301234,五洲医疗,安徽,医疗保健,安徽宏宇五洲医疗器械股份有限公司,创业板,SZSE,L,2022-07-05
301235.SZ,301235,华康医疗,湖北,医疗保健,武汉华康世纪医疗股份有限公司,创业板,SZSE,L,2022-01-28
301236.SZ,301236,软通动力,北京,软件服务,软通动力信息技术(集团)股份有限公司,创业板,SZSE,L,2022-03-15
301237.SZ,301237,和顺科技,浙江,塑料,杭州和顺科技股份有限公司,创业板,SZSE,L,2022-03-23
301238.SZ,301238,瑞泰新材,江苏,化工原料,江苏瑞泰新能源材料股份有限公司,创业板,SZSE,L,2022-06-17
301239.SZ,301239,普瑞眼科,四川,医疗保健,成都普瑞眼科医院股份有限公司,创业板,SZSE,L,2022-07-05
301246.SZ,301246,宏源药业,湖北,化学制药,湖北省宏源药业科技股份有限公司,创业板,SZSE,L,2023-03-20
301248.SZ,301248,杰创智能,广东,软件服务,杰创智能科技股份有限公司,创业板,SZSE,L,2022-04-20
301251.SZ,301251,威尔高,江西,元器件,江西威尔高电子股份有限公司,创业板,SZSE,L,2023-09-06
301252.SZ,301252,同星科技,浙江,机械基件,浙江同星科技股份有限公司,创业板,SZSE,L,2023-05-25
301255.SZ,301255,通力科技,浙江,机械基件,浙江通力传动科技股份有限公司,创业板,SZSE,L,2022-12-27
301256.SZ,301256,华融化学,四川,化工原料,华融化学股份有限公司,创业板,SZSE,L,2022-03-22
301257.SZ,301257,普蕊斯,上海,医疗保健,普蕊斯(上海)医药科技开发股份有限公司,创业板,SZSE,L,2022-05-17
301258.SZ,301258,富士莱,江苏,化学制药,苏州富士莱医药股份有限公司,创业板,SZSE,L,2022-03-29
301259.SZ,301259,艾布鲁,湖南,环境保护,湖南艾布鲁环保科技股份有限公司,创业板,SZSE,L,2022-04-26
301260.SZ,301260,格力博,江苏,专用机械,格力博(江苏)股份有限公司,创业板,SZSE,L,2023-02-08
301261.SZ,301261,恒工精密,河北,机械基件,河北恒工精密装备股份有限公司,创业板,SZSE,L,2023-07-10
301262.SZ,301262,海看股份,山东,影视音像,海看网络科技(山东)股份有限公司,创业板,SZSE,L,2023-06-20
301263.SZ,301263,泰恩康,广东,医药商业,广东泰恩康医药股份有限公司,创业板,SZSE,L,2022-03-29
301265.SZ,301265,华新环保,北京,环境保护,华新绿源环保股份有限公司,创业板,SZSE,L,2022-12-16
301266.SZ,301266,宇邦新材,江苏,电气设备,苏州宇邦新型材料股份有限公司,创业板,SZSE,L,2022-06-08
301267.SZ,301267,华厦眼科,福建,医疗保健,华厦眼科医院集团股份有限公司,创业板,SZSE,L,2022-11-07
301268.SZ,301268,铭利达,深圳,机械基件,深圳市铭利达精密技术股份有限公司,创业板,SZSE,L,2022-04-07
301269.SZ,301269,华大九天,北京,半导体,北京华大九天科技股份有限公司,创业板,SZSE,L,2022-07-29
301270.SZ,301270,汉仪股份,北京,软件服务,北京汉仪创新科技股份有限公司,创业板,SZSE,L,2022-08-31
301272.SZ,301272,英华特,江苏,专用机械,苏州英华特涡旋技术股份有限公司,创业板,SZSE,L,2023-07-13
301273.SZ,301273,瑞晨环保,上海,机械基件,上海瑞晨环保科技股份有限公司,创业板,SZSE,L,2022-10-25
301276.SZ,301276,嘉曼服饰,北京,服饰,北京嘉曼服饰股份有限公司,创业板,SZSE,L,2022-09-09
301277.SZ,301277,新天地,河南,化学制药,新天地药业股份有限公司,创业板,SZSE,L,2022-11-16
301278.SZ,301278,快可电子,江苏,电气设备,苏州快可光伏电子股份有限公司,创业板,SZSE,L,2022-08-04
301279.SZ,301279,金道科技,浙江,机械基件,浙江金道科技股份有限公司,创业板,SZSE,L,2022-04-13
301280.SZ,301280,珠城科技,浙江,元器件,浙江珠城科技股份有限公司,创业板,SZSE,L,2022-12-26
301281.SZ,301281,科源制药,山东,化学制药,山东科源制药股份有限公司,创业板,SZSE,L,2023-04-04
301282.SZ,301282,金禄电子,广东,元器件,金禄电子科技股份有限公司,创业板,SZSE,L,2022-08-26
301283.SZ,301283,聚胶股份,广东,日用化工,聚胶新材料股份有限公司,创业板,SZSE,L,2022-09-02
301285.SZ,301285,鸿日达,江苏,元器件,鸿日达科技股份有限公司,创业板,SZSE,L,2022-09-28
301286.SZ,301286,侨源股份,四川,化工原料,四川侨源气体股份有限公司,创业板,SZSE,L,2022-06-14
301287.SZ,301287,康力源,江苏,文教休闲,江苏康力源体育科技股份有限公司,创业板,SZSE,L,2023-06-14
301288.SZ,301288,清研环境,深圳,环境保护,清研环境科技股份有限公司,创业板,SZSE,L,2022-04-22
301289.SZ,301289,国缆检测,上海,电器仪表,上海国缆检测股份有限公司,创业板,SZSE,L,2022-06-22
301290.SZ,301290,东星医疗,江苏,医疗保健,江苏东星智慧医疗科技股份有限公司,创业板,SZSE,L,2022-11-30
301291.SZ,301291,明阳电气,广东,电气设备,广东明阳电气股份有限公司,创业板,SZSE,L,2023-06-30
301292.SZ,301292,海科新源,山东,化工原料,山东海科新源材料科技股份有限公司,创业板,SZSE,L,2023-07-07
301293.SZ,301293,三博脑科,北京,医疗保健,三博脑科医院管理集团股份有限公司,创业板,SZSE,L,2023-05-05
301295.SZ,301295,美硕科技,浙江,电气设备,浙江美硕电气科技股份有限公司,创业板,SZSE,L,2023-06-28
301296.SZ,301296,新巨丰,山东,广告包装,山东新巨丰科技包装股份有限公司,创业板,SZSE,L,2022-09-02
301297.SZ,301297,富乐德,安徽,半导体,安徽富乐德科技发展股份有限公司,创业板,SZSE,L,2022-12-30
301298.SZ,301298,东利机械,河北,汽车配件,保定市东利机械制造股份有限公司,创业板,SZSE,L,2022-06-06
301299.SZ,301299,卓创资讯,山东,互联网,山东卓创资讯股份有限公司,创业板,SZSE,L,2022-10-19
301300.SZ,301300,远翔新材,福建,化工原料,福建远翔新材料股份有限公司,创业板,SZSE,L,2022-08-19
301301.SZ,301301,川宁生物,新疆,化学制药,伊犁川宁生物技术股份有限公司,创业板,SZSE,L,2022-12-27
301302.SZ,301302,华如科技,北京,软件服务,北京华如科技股份有限公司,创业板,SZSE,L,2022-06-23
301303.SZ,301303,真兰仪表,上海,电器仪表,上海真兰仪表科技股份有限公司,创业板,SZSE,L,2023-02-20
301305.SZ,301305,朗坤环境,深圳,环境保护,深圳市朗坤环境集团股份有限公司,创业板,SZSE,L,2023-05-23
301306.SZ,301306,西测测试,陕西,综合类,西安西测测试技术股份有限公司,创业板,SZSE,L,2022-07-26
301307.SZ,301307,美利信,重庆,通信设备,重庆美利信科技股份有限公司,创业板,SZSE,L,2023-04-24
301308.SZ,301308,江波龙,深圳,半导体,深圳市江波龙电子股份有限公司,创业板,SZSE,L,2022-08-05
